Date,Model,Region,Country,Dealer,Units_Sold,Price_USD,Revenue,Customer_Type,Segment,Fuel_Type,Color
2024-03-04,CLS 63,Asia,Japan,NY Motors,4,87119,348476,Returning,Sedan,Petrol,Blue
2023-11-16,AMG G 63,USA,USA,Delhi Motors,1,205313,205313,New,SUV,Petrol,White
2023-04-25,SLS AMG,Europe,Germany,Chicago Auto,1,273915,273915,New,Supercar,Petrol,Blue
2023-10-28,CLS 63,USA,USA,LA Motors,3,93787,281361,Returning,Sedan,Hybrid,Blue
2024-11-15,SLS AMG,Europe,France,Berlin Auto,4,241520,966080,New,Supercar,Petrol,Black
2023-07-24,CLS 63,Asia,Japan,Tokyo Motors,4,102842,411368,New,Sedan,Petrol,Blue
2024-11-07,SLS AMG,USA,USA,Paris Auto,2,241981,483962,New,Supercar,Petrol,Red
2024-03-03,CLS 63,USA,USA,LA Motors,2,89664,179328,New,Sedan,Petrol,Blue
2024-10-08,AMG G 63,Asia,UAE,Berlin Auto,3,211443,634329,New,SUV,Petrol,Red
2024-11-15,AMG GT 63,Asia,Singapore,NY Motors,2,195174,390348,New,Sedan,Petrol,Red
2024-02-10,AMG GT 63,Asia,Singapore,Singapore Auto,4,191771,767084,Returning,Sedan,Petrol,Red
2023-01-03,AMG GT 63,Asia,Japan,NY Motors,3,182302,546906,Returning,Sedan,Hybrid,Silver
2023-05-28,AMG GT 63,USA,USA,Singapore Auto,2,196817,393634,Returning,Sedan,Petrol,Red
2024-08-30,CLS 63,Asia,India,Houston Wheels,5,101289,506445,Returning,Sedan,Petrol,Black
2023-07-05,SLS AMG,Asia,Japan,London Cars,4,245456,981824,New,Supercar,Hybrid,Blue
2023-08-06,AMG G 63,Asia,India,Tokyo Motors,2,222387,444774,New,SUV,Petrol,Black
2024-11-23,SLS AMG,USA,USA,Hamburg Auto,1,265550,265550,Returning,Supercar,Petrol,Black
2023-04-08,AMG G 63,Asia,Japan,NY Motors,3,210227,630681,New,SUV,Petrol,Blue
2023-02-03,SLS AMG,Europe,Italy,Singapore Auto,5,275431,1377155,Returning,Supercar,Hybrid,Red
2024-01-22,AMG GT 63,USA,USA,Tokyo Motors,3,173847,521541,Returning,Sedan,Petrol,Red
2024-09-19,AMG G 63,Asia,Japan,Dubai Luxury,5,202255,1011275,New,SUV,Petrol,Red
2024-11-11,CLS 63,Europe,Germany,Paris Auto,2,103163,206326,New,Sedan,Petrol,Red
2023-09-20,AMG GT 63,Asia,UAE,NY Motors,3,183878,551634,New,Sedan,Petrol,Silver
2023-02-14,AMG GT 63,Europe,Germany,LA Motors,3,162994,488982,New,Sedan,Petrol,Blue
2023-02-14,AMG G 63,Europe,Italy,Tokyo Motors,5,195212,976060,New,SUV,Petrol,White
2024-08-03,SLS AMG,Europe,Italy,Mumbai Wheels,4,240776,963104,New,Supercar,Petrol,Blue
2024-09-03,CLS 63,USA,USA,Singapore Auto,1,89579,89579,New,Sedan,Petrol,Blue
2024-06-08,AMG G 63,Asia,India,Delhi Motors,2,227074,454148,Returning,SUV,Petrol,White
2024-12-26,CLS 63,Europe,Italy,LA Motors,5,92015,460075,New,Sedan,Petrol,Red
2024-08-25,AMG G 63,Asia,India,LA Motors,3,216624,649872,New,SUV,Petrol,Silver
2023-05-22,AMG GT 63,Asia,UAE,Berlin Auto,1,178404,178404,New,Sedan,Hybrid,Red
2024-12-20,AMG GT 63,Europe,UK,Hamburg Auto,1,179946,179946,Returning,Sedan,Petrol,Red
2023-04-23,CLS 63,USA,USA,Berlin Auto,5,86453,432265,New,Sedan,Petrol,White
2023-01-03,SLS AMG,Europe,UK,Dubai Luxury,1,285697,285697,Returning,Supercar,Petrol,Black
2023-04-17,AMG G 63,Asia,Japan,Dubai Luxury,4,204696,818784,New,SUV,Petrol,Blue
2024-08-30,CLS 63,Europe,France,NY Motors,1,101971,101971,Returning,Sedan,Petrol,Blue
2024-07-12,SLS AMG,Asia,India,Paris Auto,3,257883,773649,New,Supercar,Petrol,White
2024-11-13,SLS AMG,Asia,Singapore,Singapore Auto,5,236660,1183300,New,Supercar,Petrol,Red
2024-05-02,AMG GT 63,USA,USA,Tokyo Motors,4,197806,791224,New,Sedan,Petrol,Silver
2023-11-28,AMG G 63,Asia,India,LA Motors,2,218363,436726,New,SUV,Petrol,White
2024-12-06,SLS AMG,Europe,Italy,Delhi Motors,5,257655,1288275,New,Supercar,Petrol,Black
2024-01-31,AMG GT 63,USA,USA,NY Motors,2,186133,372266,New,Sedan,Petrol,Blue
2024-09-20,AMG G 63,USA,USA,Hamburg Auto,2,211812,423624,Returning,SUV,Petrol,Blue
2024-11-18,SLS AMG,USA,USA,Hamburg Auto,1,283896,283896,New,Supercar,Petrol,White
2024-03-14,AMG GT 63,Asia,UAE,Houston Wheels,2,173160,346320,Returning,Sedan,Petrol,White
2024-02-19,SLS AMG,Europe,Italy,Rome Motors,1,237432,237432,New,Supercar,Petrol,Red
2024-02-24,AMG G 63,Europe,Germany,London Cars,3,198398,595194,New,SUV,Petrol,Blue
2024-04-21,AMG GT 63,Asia,Singapore,Tokyo Motors,3,192210,576630,New,Sedan,Petrol,Silver
2024-11-09,AMG G 63,USA,USA,Houston Wheels,2,205860,411720,Returning,SUV,Petrol,Black
2024-01-04,AMG G 63,Europe,Germany,Houston Wheels,3,221628,664884,Returning,SUV,Petrol,White
2023-10-15,AMG G 63,USA,USA,Houston Wheels,1,221035,221035,New,SUV,Hybrid,Silver
2024-10-08,CLS 63,Asia,India,Delhi Motors,3,97242,291726,New,Sedan,Hybrid,Silver
2024-05-21,CLS 63,Asia,Singapore,Delhi Motors,3,98923,296769,Returning,Sedan,Petrol,Black
2023-05-07,CLS 63,USA,USA,NY Motors,2,99666,199332,Returning,Sedan,Petrol,Red
2024-04-25,SLS AMG,USA,USA,NY Motors,4,276467,1105868,New,Supercar,Petrol,Silver
2023-04-07,AMG GT 63,Europe,UK,NY Motors,5,191199,955995,Returning,Sedan,Hybrid,Red
2024-09-04,AMG GT 63,Asia,UAE,Rome Motors,5,195183,975915,New,Sedan,Petrol,Blue
2024-04-03,SLS AMG,Asia,UAE,Chicago Auto,1,238893,238893,New,Supercar,Petrol,Black
2023-07-09,AMG G 63,USA,USA,Mumbai Wheels,2,227983,455966,Returning,SUV,Petrol,Silver
2024-01-09,AMG G 63,Europe,France,Tokyo Motors,1,208703,208703,Returning,SUV,Petrol,Red
2024-08-15,AMG G 63,Asia,India,Dubai Luxury,3,207862,623586,Returning,SUV,Petrol,Black
2023-10-25,AMG G 63,Asia,UAE,Dubai Luxury,4,193360,773440,New,SUV,Petrol,White
2024-11-17,CLS 63,USA,USA,Paris Auto,5,90095,450475,New,Sedan,Petrol,Silver
2024-06-12,SLS AMG,Asia,India,Paris Auto,5,236223,1181115,New,Supercar,Petrol,Blue
2023-03-09,AMG GT 63,Europe,Germany,Chicago Auto,3,169444,508332,Returning,Sedan,Hybrid,Red
2024-07-12,SLS AMG,USA,USA,Tokyo Motors,3,251359,754077,New,Supercar,Petrol,White
2023-05-08,AMG G 63,Asia,Japan,Dubai Luxury,2,207201,414402,Returning,SUV,Hybrid,Black
2024-02-08,CLS 63,Europe,UK,Singapore Auto,2,98646,197292,Returning,Sedan,Petrol,Red
2024-04-24,SLS AMG,USA,USA,Rome Motors,3,256218,768654,New,Supercar,Petrol,White
2023-05-12,AMG GT 63,USA,USA,London Cars,3,191359,574077,Returning,Sedan,Petrol,Blue
2024-03-23,AMG G 63,Europe,France,Berlin Auto,1,206790,206790,Returning,SUV,Petrol,Red
2024-04-01,SLS AMG,Asia,Japan,Delhi Motors,4,280727,1122908,Returning,Supercar,Petrol,Black
2024-08-07,SLS AMG,Asia,Singapore,Rome Motors,1,261005,261005,Returning,Supercar,Petrol,Silver
2023-10-08,CLS 63,Europe,Germany,Delhi Motors,5,93052,465260,New,Sedan,Petrol,Silver
2023-06-23,CLS 63,USA,USA,Chicago Auto,3,97791,293373,Returning,Sedan,Petrol,Blue
2023-05-20,CLS 63,Asia,Japan,Singapore Auto,3,98327,294981,Returning,Sedan,Petrol,Black
2023-02-06,AMG GT 63,USA,USA,Singapore Auto,2,196122,392244,New,Sedan,Petrol,Red
2024-12-02,AMG G 63,Europe,UK,Paris Auto,2,198891,397782,Returning,SUV,Petrol,Silver
2023-08-20,SLS AMG,USA,USA,Mumbai Wheels,1,274178,274178,New,Supercar,Hybrid,Black
2024-06-30,SLS AMG,Europe,UK,Berlin Auto,2,245454,490908,New,Supercar,Petrol,Blue
2024-08-05,SLS AMG,Europe,UK,Tokyo Motors,1,247929,247929,Returning,Supercar,Petrol,Black
2023-08-22,AMG GT 63,Asia,India,Houston Wheels,4,186114,744456,Returning,Sedan,Petrol,Red
2024-09-28,SLS AMG,USA,USA,Chicago Auto,5,239798,1198990,Returning,Supercar,Petrol,Red
2024-04-07,SLS AMG,Europe,Germany,Hamburg Auto,2,268057,536114,New,Supercar,Hybrid,Blue
2023-03-31,AMG GT 63,USA,USA,Rome Motors,5,177694,888470,Returning,Sedan,Hybrid,White
2023-08-07,CLS 63,Europe,UK,Chicago Auto,3,99550,298650,New,Sedan,Petrol,Silver
2024-10-30,CLS 63,USA,USA,London Cars,5,94991,474955,Returning,Sedan,Petrol,Black
2024-03-30,AMG GT 63,Europe,UK,Mumbai Wheels,3,163217,489651,Returning,Sedan,Hybrid,Black
2024-04-28,SLS AMG,Asia,Japan,Berlin Auto,4,282060,1128240,New,Supercar,Petrol,Red
2024-09-10,SLS AMG,Europe,France,Mumbai Wheels,2,258025,516050,New,Supercar,Hybrid,Red
2023-10-05,SLS AMG,Asia,Singapore,Hamburg Auto,2,254219,508438,New,Supercar,Petrol,Silver
2023-04-14,AMG GT 63,Asia,Japan,Houston Wheels,5,162792,813960,New,Sedan,Hybrid,Red
2023-03-25,CLS 63,USA,USA,London Cars,4,98518,394072,New,Sedan,Petrol,Silver
2024-04-30,SLS AMG,USA,USA,LA Motors,2,253453,506906,Returning,Supercar,Petrol,Blue
2023-04-21,SLS AMG,USA,USA,Chicago Auto,1,238421,238421,New,Supercar,Hybrid,White
2023-06-25,CLS 63,Asia,Singapore,Berlin Auto,5,100754,503770,New,Sedan,Petrol,Silver
2023-11-30,AMG G 63,Asia,UAE,Mumbai Wheels,3,192561,577683,New,SUV,Petrol,Red
2024-02-20,AMG G 63,Asia,India,Hamburg Auto,3,220724,662172,Returning,SUV,Petrol,Red
2024-06-18,SLS AMG,Asia,UAE,Houston Wheels,2,265609,531218,New,Supercar,Petrol,White
2024-09-26,AMG G 63,Asia,Japan,Delhi Motors,4,197147,788588,Returning,SUV,Petrol,Blue
2023-09-17,AMG G 63,Asia,Singapore,Paris Auto,4,216847,867388,New,SUV,Petrol,Silver
2023-08-16,SLS AMG,USA,USA,London Cars,5,254834,1274170,Returning,Supercar,Petrol,Blue
2023-02-11,CLS 63,Asia,Singapore,Dubai Luxury,4,95197,380788,New,Sedan,Petrol,Black
2024-03-05,AMG G 63,Asia,India,Houston Wheels,5,202337,1011685,New,SUV,Petrol,Blue
2024-08-16,SLS AMG,Europe,Germany,Singapore Auto,1,269030,269030,New,Supercar,Petrol,Silver
2024-02-16,AMG G 63,Europe,France,Hamburg Auto,5,207813,1039065,Returning,SUV,Hybrid,Silver
2023-10-17,AMG G 63,Europe,Italy,Dubai Luxury,2,217668,435336,New,SUV,Petrol,Black
2023-02-28,SLS AMG,USA,USA,Rome Motors,4,256786,1027144,Returning,Supercar,Hybrid,Silver
2024-11-02,AMG GT 63,Europe,UK,Mumbai Wheels,2,195106,390212,Returning,Sedan,Petrol,White
2023-06-23,AMG G 63,USA,USA,Delhi Motors,5,191877,959385,New,SUV,Petrol,White
2023-01-16,CLS 63,Asia,Japan,LA Motors,4,98193,392772,New,Sedan,Petrol,Red
2024-09-15,CLS 63,USA,USA,Berlin Auto,4,103959,415836,New,Sedan,Petrol,Red
2023-08-19,AMG G 63,USA,USA,Hamburg Auto,5,206163,1030815,New,SUV,Petrol,White
2024-01-08,SLS AMG,Europe,Germany,Rome Motors,5,262943,1314715,Returning,Supercar,Petrol,White
2024-02-17,CLS 63,Europe,UK,Tokyo Motors,1,103155,103155,Returning,Sedan,Petrol,White
2024-04-11,AMG G 63,USA,USA,London Cars,5,206324,1031620,Returning,SUV,Petrol,Silver
2024-01-31,AMG GT 63,Asia,Japan,Rome Motors,1,175800,175800,Returning,Sedan,Hybrid,Red
2023-02-28,CLS 63,USA,USA,Houston Wheels,4,87892,351568,New,Sedan,Petrol,Blue
2024-11-06,AMG GT 63,Asia,UAE,Houston Wheels,2,165968,331936,New,Sedan,Petrol,White
2023-08-28,AMG GT 63,USA,USA,Chicago Auto,3,165676,497028,Returning,Sedan,Petrol,Silver
2023-12-03,CLS 63,Europe,France,Hamburg Auto,3,90224,270672,Returning,Sedan,Petrol,Black
2023-11-01,SLS AMG,Asia,UAE,Singapore Auto,2,270352,540704,New,Supercar,Petrol,Blue
2024-04-19,AMG G 63,Asia,Singapore,Singapore Auto,4,207672,830688,Returning,SUV,Petrol,Silver
2023-06-20,SLS AMG,Asia,UAE,Houston Wheels,2,265636,531272,Returning,Supercar,Petrol,White
2023-04-12,CLS 63,USA,USA,Tokyo Motors,3,99402,298206,New,Sedan,Petrol,Blue
2023-01-31,AMG GT 63,USA,USA,Chicago Auto,2,168127,336254,New,Sedan,Petrol,Blue
2023-07-15,SLS AMG,USA,USA,Berlin Auto,4,273634,1094536,New,Supercar,Petrol,Silver
2023-02-13,AMG GT 63,USA,USA,Houston Wheels,5,178183,890915,Returning,Sedan,Petrol,Red
2024-02-29,AMG G 63,Europe,Italy,Paris Auto,2,206041,412082,New,SUV,Hybrid,White
2023-05-14,AMG G 63,Asia,Japan,Singapore Auto,5,206348,1031740,New,SUV,Petrol,White
2023-07-23,AMG GT 63,Europe,Germany,Rome Motors,4,173951,695804,Returning,Sedan,Petrol,Red
2024-05-06,CLS 63,Europe,Italy,NY Motors,4,98485,393940,Returning,Sedan,Petrol,Silver
2024-10-08,SLS AMG,Asia,UAE,Rome Motors,4,278595,1114380,Returning,Supercar,Petrol,Blue
2024-06-18,CLS 63,Asia,Japan,Hamburg Auto,1,88161,88161,New,Sedan,Petrol,Black
2024-06-08,AMG GT 63,Asia,India,Dubai Luxury,1,176510,176510,New,Sedan,Petrol,Red
2023-01-20,CLS 63,Europe,Italy,Rome Motors,3,97953,293859,Returning,Sedan,Petrol,Black
2024-12-26,AMG GT 63,USA,USA,Tokyo Motors,5,177969,889845,New,Sedan,Petrol,Red
2024-01-30,AMG G 63,Europe,France,Hamburg Auto,1,215697,215697,Returning,SUV,Petrol,Red
2024-11-14,AMG GT 63,USA,USA,NY Motors,5,197278,986390,Returning,Sedan,Petrol,Silver
2023-01-27,CLS 63,Asia,Singapore,Delhi Motors,3,101803,305409,New,Sedan,Petrol,Blue
2024-01-17,AMG G 63,Asia,Singapore,Mumbai Wheels,1,204161,204161,New,SUV,Petrol,White
2023-06-20,CLS 63,Europe,Italy,Tokyo Motors,5,99348,496740,New,Sedan,Petrol,White
2023-12-13,AMG G 63,Asia,UAE,Berlin Auto,4,196440,785760,Returning,SUV,Hybrid,White
2024-05-08,AMG G 63,USA,USA,Hamburg Auto,5,198422,992110,New,SUV,Petrol,Blue
2024-02-19,CLS 63,Asia,Singapore,Chicago Auto,1,87173,87173,New,Sedan,Petrol,Red
2024-12-02,AMG GT 63,Asia,Singapore,Berlin Auto,5,175676,878380,Returning,Sedan,Petrol,Black
2023-08-10,AMG GT 63,USA,USA,Chicago Auto,5,185405,927025,Returning,Sedan,Petrol,Silver
2023-01-02,SLS AMG,Asia,Singapore,Chicago Auto,4,277431,1109724,New,Supercar,Petrol,Black
2024-04-07,SLS AMG,Asia,Japan,Tokyo Motors,5,238584,1192920,New,Supercar,Petrol,Blue
2023-09-22,SLS AMG,Europe,Italy,LA Motors,3,283821,851463,New,Supercar,Petrol,Blue
2024-08-01,AMG G 63,USA,USA,Singapore Auto,1,219330,219330,New,SUV,Petrol,White
2023-08-30,CLS 63,Asia,India,Delhi Motors,5,99448,497240,Returning,Sedan,Petrol,Red
2024-02-06,CLS 63,Europe,Germany,Rome Motors,5,91583,457915,New,Sedan,Petrol,Black
2024-01-27,CLS 63,USA,USA,Rome Motors,1,96815,96815,New,Sedan,Petrol,Black
2023-07-13,AMG G 63,USA,USA,Houston Wheels,5,209999,1049995,New,SUV,Petrol,Black
2023-02-18,AMG GT 63,Europe,France,Delhi Motors,3,180929,542787,Returning,Sedan,Petrol,Blue
2024-06-24,SLS AMG,USA,USA,Houston Wheels,5,241668,1208340,Returning,Supercar,Petrol,Silver
2023-12-08,CLS 63,Asia,Japan,Tokyo Motors,1,103068,103068,Returning,Sedan,Petrol,Red
2023-02-22,AMG G 63,Europe,Italy,Rome Motors,3,189340,568020,Returning,SUV,Petrol,Red
2024-05-04,AMG GT 63,Asia,India,Delhi Motors,3,171309,513927,New,Sedan,Petrol,Blue
2024-04-18,CLS 63,Asia,Singapore,LA Motors,1,95072,95072,Returning,Sedan,Petrol,Red
2023-06-24,AMG GT 63,USA,USA,NY Motors,4,171579,686316,New,Sedan,Petrol,White
2024-02-25,AMG GT 63,USA,USA,Delhi Motors,1,162878,162878,Returning,Sedan,Petrol,White
2023-02-09,SLS AMG,Europe,France,Hamburg Auto,4,278353,1113412,New,Supercar,Hybrid,Blue
2024-04-18,CLS 63,Asia,India,Hamburg Auto,1,104034,104034,New,Sedan,Petrol,Black
2023-08-17,CLS 63,Europe,France,Delhi Motors,2,101966,203932,New,Sedan,Petrol,Blue
2024-01-05,AMG G 63,USA,USA,Mumbai Wheels,5,229817,1149085,New,SUV,Petrol,Silver
2024-12-20,AMG GT 63,Europe,Germany,Rome Motors,1,173332,173332,New,Sedan,Petrol,Blue
2024-12-30,AMG GT 63,Europe,UK,Chicago Auto,3,197972,593916,New,Sedan,Petrol,White
2024-10-13,AMG GT 63,Europe,UK,London Cars,1,179004,179004,New,Sedan,Hybrid,White
2024-03-25,AMG G 63,Europe,France,Delhi Motors,4,199727,798908,Returning,SUV,Petrol,Red
2024-11-23,AMG GT 63,Asia,India,Singapore Auto,5,176744,883720,New,Sedan,Petrol,Red
2024-02-23,AMG G 63,USA,USA,Chicago Auto,4,220131,880524,New,SUV,Petrol,Silver
2024-07-14,CLS 63,USA,USA,LA Motors,4,92036,368144,New,Sedan,Petrol,Silver
2023-09-08,CLS 63,Europe,France,Dubai Luxury,5,89662,448310,Returning,Sedan,Petrol,Silver
2024-08-17,AMG GT 63,USA,USA,London Cars,2,169041,338082,New,Sedan,Petrol,White
2024-10-27,AMG GT 63,Europe,France,Houston Wheels,5,192782,963910,Returning,Sedan,Hybrid,Blue
2024-06-07,AMG GT 63,Europe,UK,Dubai Luxury,3,196265,588795,Returning,Sedan,Petrol,White
2024-07-04,SLS AMG,Asia,Japan,Paris Auto,3,280382,841146,Returning,Supercar,Petrol,White
2023-02-25,CLS 63,Asia,UAE,Chicago Auto,4,101577,406308,Returning,Sedan,Petrol,Red
2023-06-23,AMG GT 63,Europe,Italy,Rome Motors,2,174531,349062,Returning,Sedan,Hybrid,Blue
2024-03-10,SLS AMG,Europe,Germany,London Cars,3,243973,731919,Returning,Supercar,Hybrid,Blue
2024-08-10,SLS AMG,USA,USA,Houston Wheels,5,237686,1188430,New,Supercar,Petrol,Black
2023-04-20,CLS 63,Europe,France,NY Motors,3,100313,300939,Returning,Sedan,Petrol,Blue
2024-04-05,AMG GT 63,Asia,Japan,Singapore Auto,3,165720,497160,New,Sedan,Petrol,White
2023-09-19,AMG GT 63,Europe,Italy,London Cars,1,179322,179322,Returning,Sedan,Petrol,White
2023-06-18,AMG G 63,Asia,Japan,Berlin Auto,3,210525,631575,Returning,SUV,Petrol,Blue
2024-01-15,SLS AMG,Asia,Singapore,LA Motors,1,285898,285898,New,Supercar,Petrol,Blue
2023-03-30,AMG GT 63,Asia,Singapore,Rome Motors,2,176598,353196,Returning,Sedan,Petrol,Blue
2023-01-24,CLS 63,Europe,France,Hamburg Auto,3,96379,289137,New,Sedan,Petrol,White
2024-01-30,SLS AMG,USA,USA,Dubai Luxury,2,246615,493230,Returning,Supercar,Petrol,Silver
2023-08-31,SLS AMG,Asia,Japan,LA Motors,5,237930,1189650,New,Supercar,Petrol,Red
2024-11-08,CLS 63,Europe,Italy,Delhi Motors,4,96297,385188,Returning,Sedan,Hybrid,Silver
2023-11-22,SLS AMG,Europe,Germany,Berlin Auto,1,234171,234171,Returning,Supercar,Petrol,Red
2023-05-09,SLS AMG,Asia,India,Hamburg Auto,1,259174,259174,Returning,Supercar,Petrol,Red
2024-05-21,AMG GT 63,USA,USA,London Cars,3,197340,592020,New,Sedan,Petrol,Blue
2023-10-08,AMG GT 63,Europe,UK,Paris Auto,4,163290,653160,Returning,Sedan,Petrol,White
2023-01-14,AMG G 63,USA,USA,Berlin Auto,2,217006,434012,Returning,SUV,Hybrid,White
2024-03-16,SLS AMG,USA,USA,Hamburg Auto,4,265200,1060800,New,Supercar,Petrol,Silver
2023-03-17,SLS AMG,USA,USA,Chicago Auto,4,272982,1091928,Returning,Supercar,Petrol,White
2024-09-20,SLS AMG,Europe,Italy,Tokyo Motors,4,259666,1038664,New,Supercar,Hybrid,Blue
2024-08-18,SLS AMG,Asia,Singapore,Houston Wheels,4,275465,1101860,New,Supercar,Petrol,Black
2024-11-18,AMG GT 63,Asia,Singapore,Delhi Motors,4,183392,733568,New,Sedan,Petrol,Blue
2023-01-13,AMG GT 63,Asia,Singapore,London Cars,4,166058,664232,Returning,Sedan,Petrol,Black
2023-10-16,CLS 63,USA,USA,Delhi Motors,2,86497,172994,Returning,Sedan,Petrol,Black
2024-01-01,CLS 63,Europe,France,Houston Wheels,5,93596,467980,Returning,Sedan,Hybrid,Blue
2024-02-03,AMG GT 63,Europe,UK,Hamburg Auto,2,189430,378860,New,Sedan,Hybrid,White
2023-12-09,SLS AMG,Asia,India,London Cars,2,246565,493130,Returning,Supercar,Petrol,Blue
2024-09-30,SLS AMG,USA,USA,Delhi Motors,1,266298,266298,New,Supercar,Petrol,Silver
2023-01-17,SLS AMG,Europe,Germany,Singapore Auto,3,265794,797382,Returning,Supercar,Petrol,Red
2024-02-26,AMG G 63,Europe,France,Hamburg Auto,3,220318,660954,New,SUV,Petrol,Silver
2024-11-07,SLS AMG,Asia,Japan,LA Motors,1,272844,272844,New,Supercar,Petrol,Black
2023-04-27,AMG G 63,Europe,Italy,Paris Auto,1,190252,190252,New,SUV,Petrol,Blue
2023-08-11,CLS 63,Europe,Italy,Dubai Luxury,3,101806,305418,Returning,Sedan,Petrol,Blue
2023-09-14,AMG GT 63,Asia,India,Tokyo Motors,4,175964,703856,Returning,Sedan,Petrol,Blue
2024-08-28,SLS AMG,Asia,Singapore,Berlin Auto,3,248097,744291,Returning,Supercar,Petrol,Silver
2023-02-06,SLS AMG,USA,USA,London Cars,3,249126,747378,New,Supercar,Petrol,Silver
2023-11-19,SLS AMG,Asia,India,Tokyo Motors,4,245717,982868,New,Supercar,Petrol,White
2023-08-26,SLS AMG,USA,USA,Chicago Auto,5,254402,1272010,New,Supercar,Petrol,Silver
2023-04-01,AMG GT 63,Europe,Germany,Paris Auto,3,182843,548529,New,Sedan,Hybrid,White
2023-12-28,AMG G 63,USA,USA,Rome Motors,4,197780,791120,New,SUV,Hybrid,Silver
2024-03-01,AMG G 63,Europe,Germany,Tokyo Motors,3,216464,649392,Returning,SUV,Petrol,Blue
2024-10-26,AMG G 63,Europe,France,Delhi Motors,2,218848,437696,Returning,SUV,Petrol,Silver
2024-09-30,AMG GT 63,Europe,UK,Paris Auto,2,170901,341802,Returning,Sedan,Hybrid,White
2023-12-29,SLS AMG,USA,USA,Dubai Luxury,5,268358,1341790,New,Supercar,Petrol,Blue
2023-01-14,CLS 63,Asia,Singapore,LA Motors,5,95067,475335,New,Sedan,Petrol,Black
2023-05-11,AMG GT 63,Europe,France,Paris Auto,4,165155,660620,Returning,Sedan,Petrol,Blue
2023-01-12,AMG GT 63,Europe,France,London Cars,3,165321,495963,New,Sedan,Petrol,Black
2024-12-17,SLS AMG,Asia,Japan,NY Motors,2,280910,561820,Returning,Supercar,Petrol,Black
2023-10-09,AMG GT 63,USA,USA,Mumbai Wheels,3,176578,529734,New,Sedan,Hybrid,Black
2023-03-21,AMG GT 63,Asia,UAE,Chicago Auto,3,168266,504798,New,Sedan,Petrol,White
2024-06-01,AMG GT 63,Europe,UK,Delhi Motors,2,182614,365228,New,Sedan,Petrol,Silver
2024-11-05,AMG G 63,USA,USA,Singapore Auto,1,200740,200740,Returning,SUV,Petrol,Blue
2024-05-06,SLS AMG,USA,USA,Dubai Luxury,3,265402,796206,New,Supercar,Petrol,Silver
2023-08-13,CLS 63,Asia,Japan,Chicago Auto,3,95040,285120,New,Sedan,Petrol,Red
2023-03-24,AMG GT 63,Europe,France,Tokyo Motors,5,195126,975630,Returning,Sedan,Petrol,White
2024-03-26,AMG GT 63,USA,USA,Tokyo Motors,3,177174,531522,Returning,Sedan,Petrol,Blue
2024-11-14,AMG G 63,Asia,UAE,Paris Auto,4,220499,881996,New,SUV,Petrol,Blue
2023-05-17,SLS AMG,USA,USA,Berlin Auto,5,283337,1416685,New,Supercar,Petrol,Black
2023-02-20,AMG GT 63,USA,USA,Delhi Motors,5,162230,811150,New,Sedan,Petrol,Silver
2024-01-01,AMG G 63,USA,USA,Berlin Auto,4,219659,878636,Returning,SUV,Petrol,Silver
2023-10-05,CLS 63,USA,USA,Hamburg Auto,1,97617,97617,New,Sedan,Petrol,Blue
2023-12-19,SLS AMG,Europe,France,Houston Wheels,3,250628,751884,Returning,Supercar,Petrol,Silver
2024-10-07,SLS AMG,Asia,Singapore,Paris Auto,5,250631,1253155,Returning,Supercar,Hybrid,Silver
2023-07-09,SLS AMG,Asia,Japan,Rome Motors,1,246138,246138,Returning,Supercar,Petrol,White
2024-01-16,CLS 63,Asia,Singapore,Paris Auto,2,99028,198056,Returning,Sedan,Petrol,Red
2023-03-06,CLS 63,Europe,UK,Berlin Auto,1,101637,101637,New,Sedan,Petrol,Black
2023-06-18,AMG GT 63,USA,USA,Tokyo Motors,4,190390,761560,New,Sedan,Petrol,Red
2023-09-10,SLS AMG,USA,USA,Dubai Luxury,1,284604,284604,Returning,Supercar,Petrol,Blue
2024-06-11,AMG GT 63,Europe,France,London Cars,4,195116,780464,Returning,Sedan,Petrol,Blue
2023-07-12,AMG G 63,Asia,Singapore,Houston Wheels,3,195425,586275,Returning,SUV,Petrol,Blue
2024-01-22,AMG G 63,Europe,France,Houston Wheels,4,222024,888096,New,SUV,Petrol,Black
2023-04-27,AMG GT 63,USA,USA,Berlin Auto,2,169520,339040,Returning,Sedan,Petrol,White
2024-07-12,AMG GT 63,Europe,UK,Singapore Auto,4,176744,706976,Returning,Sedan,Petrol,Silver
2023-06-24,SLS AMG,Asia,Singapore,Paris Auto,1,244030,244030,Returning,Supercar,Petrol,White
2023-08-21,SLS AMG,Europe,UK,Houston Wheels,1,277084,277084,New,Supercar,Petrol,Silver
2024-10-12,CLS 63,USA,USA,Houston Wheels,4,96670,386680,New,Sedan,Petrol,Silver
2023-06-19,AMG G 63,Asia,Singapore,Rome Motors,4,194602,778408,New,SUV,Petrol,Blue
2024-07-28,CLS 63,USA,USA,NY Motors,1,90909,90909,Returning,Sedan,Hybrid,Silver
2023-03-14,SLS AMG,Asia,UAE,Berlin Auto,1,281083,281083,Returning,Supercar,Petrol,Blue
2023-03-28,AMG GT 63,USA,USA,Tokyo Motors,4,197972,791888,New,Sedan,Petrol,Red
2024-04-06,AMG G 63,Europe,UK,Hamburg Auto,2,209736,419472,Returning,SUV,Petrol,Silver
